Feature1,Feature2,Label
7.919146866893334,1.5038240630437227,2
1.1338048291893463,6.302812532016233,3
-0.14021442363141,1.2846159612396848,0
2.510225865307171,1.92073363775182,0
8.717168378002707,0.8510559671034399,2
0.7760588956957022,0.32056101798364967,0
1.363015554453819,-0.5848318742496517,0
4.991074750466976,5.35424524136747,1
9.372798273195572,1.863143064305441,2
-0.15527369694801507,5.697742625830814,3
2.2178264279500803,7.869443080631106,3
1.7271670819661669,0.7216072052501312,0
8.94732908122868,1.8786525334252837,2
8.440574149554106,2.0123101051436136,2
9.788825351749296,-0.08095821670351477,2
0.9754318288043622,1.7038565770767349,0
5.6385875136235475,5.84094892715307,1
10.194086916573067,2.1677538841965536,2
1.4232945312477603,1.1505090346155025,0
0.3085241268985147,6.9712254555522515,3
0.7291707382157004,7.065599444316916,3
2.6580552003965523,8.71461742206275,3
3.51233445800725,0.3833874716137393,0
3.0276557123032894,-0.02553918978465064,0
0.9648053402412893,7.207569071093021,3
8.559641420755108,2.908176266420379,2
8.38673139723813,2.060867610112883,2
5.883651044493538,4.854432285706756,1
0.9468993011993605,0.9341551972240025,0
2.0337200572416876,5.27187113339118,3
0.373007213314565,0.7340527180564873,0
0.9688727902379564,-0.23904783460409318,0
10.341138580316546,0.4626980509313968,2
0.871675637280041,6.420668448782276,3
5.869736614280299,5.511711750539706,1
9.95668526513772,0.6023317028473834,2
7.939812254742357,-0.5016886818228679,2
9.756548029244694,0.14076863736470058,2
0.13074462476987148,1.6224837137505035,0
1.3462635978189805,2.8405482668904556,0
5.543986843099392,4.677378733672614,1
0.7345801403025447,-0.6170060135078119,0
4.993412254242455,7.234847496169733,1
5.195819915803283,5.980820024060383,1
8.903205218870516,-0.5498584017757997,2
6.260175467220379,4.5941728147926435,1
9.68298103625215,1.372367994468309,2
2.8033038380009168,1.420992835779297,0
1.7446862633564195,0.3597772944426614,0
-1.3395852797090733,-0.2089725980955821,0
2.3009446219096756,0.5552581865617319,0
8.938321002473621,0.006939927293752479,2
0.040485065706830414,6.497548918915682,3
5.15825389976783,5.052611541422365,1
-0.5346906094151251,0.9303365763720783,0
1.7395355582175278,8.460346072992781,3
0.19970781608900579,0.7402784725032596,0
1.0060626177668328,0.14789636089900693,0
4.44210966613946,2.2005024131070794,1
1.3486969660839119,5.203483595973214,3
2.1602601159455874,1.0466572835139782,0
8.841151863249596,0.7072112214266026,2
0.5726907522957551,7.955235142347405,3
5.4835783648978795,6.540463818716356,1
8.95213071602928,0.5185236694084773,2
3.289298835164039,5.046136790677855,1
7.5826875145764046,1.100762322529704,2
7.501960938639975,5.366383528957667,1
1.5093697908679258,7.52597166883444,3
1.8510320141824668,8.059645325579893,3
7.46977201387387,5.564683748740569,1
0.1372656616271244,6.350557151180789,3
5.86393890409758,5.126735770304433,1
-0.33873374986467275,7.179089801722684,3
5.431745772781262,4.352662569075536,1
1.0672786262708642,5.950365993928728,3
0.7646963790247433,6.160446380670329,3
8.177674473018092,0.94591435943553,2
0.49861114525977523,-0.46768164986893135,0
5.258696996013798,4.594342499486373,1
5.7467664990288165,5.172844981468359,1
-1.4065158155756978,7.509895798373325,3
8.58866465873533,-0.5176574040520951,2
0.1253962745928151,0.9813884731225123,0
9.993655167531752,0.7628952395075704,2
8.536139265582978,-1.5127107920550062,2
7.0537464226563635,5.482456337373217,1
1.8112077339696948,7.913382191386866,3
1.699418161709838,-0.950856667082848,0
2.577830720551584,0.5440929383915205,0
4.842827739513149,3.1752647224016552,1
4.100215269302971,3.140765692544308,1
1.9080142582654023,0.8540706680454996,0
4.757469966763356,3.9381157660264177,1
0.6591766841488549,8.084886115507144,3
10.261368724818139,0.5593868487968396,2
0.6467201280097579,0.10430591545439538,0
3.4208864691816254,5.658940178028614,1
8.31900194710486,0.42327501285189617,2
5.859294613653192,3.9919667967268215,1
3.934345115304324,4.495095997407181,1
1.7411321720574087,1.1292297815043832,0
-0.8821249077738678,3.521234447654634,0
8.89401811226016,1.6360435719988118,2
8.51856809057932,1.0760370003329383,2
1.2814028257121417,8.894493851918686,3
2.6439076824345644,6.56185216553071,3
5.391828909102397,6.067460293721188,1
1.3762440967959668,8.031669175365199,3
1.050875748417385,1.634610486984175,0
-0.1355200761310813,1.497006777318358,0
2.0949453968982192,6.3444752089258,3
0.24657590668733043,2.184975633666355,0
0.457758597421851,1.4635194615036053,0
11.788636284397754,2.5116793857927258,2
4.930502722308649,4.942950736850436,1
8.971271987619835,1.0345660356620499,2
2.793019149336139,1.3072026934196086,0
1.314493800301297,1.6362975874542687,0
9.536887571090942,0.32548591873075716,2
2.8465381023335667,7.771659180734053,3
3.8058358149140887,4.855443290542611,1
4.5852145439049705,5.361020908602165,1
4.216654278448351,5.278897533503487,1
9.22509023175829,0.9523352220948388,2
6.607692616858345,0.80676947160338,2
-0.8047862656071494,6.779418453624076,3
5.7879451484689675,5.2234090326567015,1
1.1040454713405006,7.552985155995976,3
4.636907835143445,4.010548928562495,1
9.10080475509688,1.4034294194480514,2
1.6372215343802292,6.270784160739961,3
0.5886895030407276,0.6588197060007297,0
3.1337548775945043,7.1708073482246055,3
3.0060427745507408,1.0061448421051933,0
2.0352136899562083,7.488705397487665,3
10.442697213983672,0.026338890987927632,2
8.768696465144725,1.649795359577701,2
1.1864753869712497,6.257284957726158,3
0.2132067923144776,1.6302162330202812,0
1.688374960247316,-0.8810957612627452,0
1.0450613890443978,2.0815539436749804,0
6.551940498576677,3.1106911787271043,1
0.8861829443180473,7.30092120220213,3
4.597164543130934,4.0308471191913515,1
8.681239039634526,0.5856916465409925,2
1.1617929908698568,7.48347806550949,3
8.382397766278102,0.06806371463626193,2
4.362834634795884,4.266789008410929,1
7.091127748118849,4.187927905663737,1
1.8873077520155068,2.154646723315321,0
1.7563435726363554,0.7262695893339453,0
0.6254100947882406,1.1228896496670022,0
6.433337357493789,4.059631862115853,1
0.18911437612625714,6.432385522590932,3
1.7918462463917473,2.133305135624952,0
7.9904890745804,3.240831777949111,2
5.693419684734061,5.758173688042583,1
2.144558109758325,6.718020524982294,3
9.286319189448427,2.4779492800704257,2
0.38434589392685514,-0.36261731909571915,0
2.5634139069561908,6.761677511118383,1
0.63307808567777,7.00727748978215,3
5.043714665625857,5.1655824065587685,1
2.2447234118621466,7.7814789187525095,3
4.589053282528923,5.710398139367415,1
2.537991713876252,0.6479606515468169,0
11.1165751758447,1.8482226572079494,2
0.6942715289283901,6.090252878345813,3
6.386456056046177,3.1124602679686113,1
8.856035933893196,2.291597495089928,2
2.631147711049739,5.189273184310369,1
8.299917548489642,2.801242611221533,2
1.7018153394467657,0.046125641106627424,0
3.614373520381103,5.723815510611937,1
0.5522421457250617,7.370968043501098,3
0.31854435392363745,-1.422391061307649,0
8.4193075107788,0.36771605657421724,2
0.8426262396802882,1.0076282252091329,0
9.908671447033415,2.1971105896572922,2
0.6955500075230943,0.6252191004465727,0
1.19307588182978,7.980312785879228,3
9.151837902864159,1.9451827143977098,2
-1.1816514252010046,6.166840401423386,3
5.133024915476596,5.37159267669504,1
1.7399540644675087,5.870645294963593,3
0.5346680529938409,0.2692417593741865,0
0.4479777998002934,0.9504707752863442,0
9.464677642742561,1.2469773928135037,2
8.689352303764672,1.5919919721541698,2
1.0999678670461939,2.1100698210242195,0
-0.8402618093546901,7.325546841166221,3
1.3218384967371626,0.8810928871658491,0
0.5408275908305753,6.44600468984339,3
7.37885721365546,2.2058830610711304,2
0.928532934819576,1.4244949429277698,0
4.703387331247338,4.436412787164619,1
5.341317497138689,4.829044032962685,1
7.749015241530926,3.153725692743641,1
0.5743129384717804,8.256999290993262,3
6.695708027107441,6.025029276737225,1
2.659786630885656,3.799503603126048,0
5.136122263325478,3.7907998278023642,1
0.34100817740956224,0.735252820778733,0
1.0867713780769077,0.8822083698325974,0
-0.5570505123238196,5.729729072720833,3
4.497396954214202,4.100954305406216,1
-0.17439125450418014,6.8492493563267915,3
10.519326979811487,1.8672597607830075,2
-0.1078684034677071,-0.41080374876106673,0
5.593505419066941,5.5157427222277695,1
5.806850951605603,5.065555971722505,1
1.9733100481279309,5.831096495409619,3
1.5484810169918124,6.221305739515188,3
2.027750190716344,1.552154083312241,0
4.3699905470236,4.805824963676054,1
1.576054346014189,4.915819816556855,3
5.3625572452621455,2.7884208236592545,1
2.074303092321723,8.824837713764316,3
5.332851609959024,5.367616466851973,1
8.592293717455538,1.7648931933496037,2
1.2493220461072359,0.6759862846520805,0
-0.33571580968918124,7.268469860731091,3
0.9743857998862651,1.3770006692962111,0
1.10785373643456,7.800089920171305,3
5.454235436922373,4.664425688128871,1
1.8951684828711515,7.348880069726633,3
5.529990295846096,5.7193239334336,1
3.6420053247262425,5.094059012963944,1
0.13831194366895316,1.8745422712420226,0
1.8627983387860532,9.381237975963556,3
8.133428599181704,1.9791494319126426,2
1.0621491078137704,8.162179797153025,3
4.5158766340093885,5.060296310133846,1
3.779761209589335,4.473169467389005,1
9.310826261068454,-0.2516754470702547,2
1.2974531960284024,1.8886065325695078,0
10.634076685656577,2.373152036674388,2
0.3672162233287699,5.722414501249789,3
0.7154220620447936,7.19232658027514,3
8.229220197358737,1.2265759577858304,2
2.5961421271509852,6.892198779562288,3
3.539139191805092,5.4773637298586575,1
4.020132344247645,4.697853841463273,1
-0.037643175502574566,1.5936581571570305,0
0.5136005780569346,2.264058442535258,0
0.7243635505595516,0.9958947554577421,0
8.067271850571922,1.4080795402156077,2
10.19253900310013,-0.31890969872254793,2
6.489638115361056,3.9757311646113296,1
0.9434552871035926,0.6145713928996512,0
6.645528629083034,3.8607003346202573,1
1.906323418348279,1.3276254133194783,0
0.7135959619649787,5.46446016254464,3
9.218747453955226,0.11273441299668951,2
1.4327199845336778,7.083225576095087,3
8.637549921955326,0.5046245759363129,2
0.3140597992228993,6.598945360025052,3
7.388385985601455,-0.06979059406128663,2
5.2490055150212065,7.084693856674394,1
9.851069322982132,1.491725557117978,2
8.720697008050426,0.6585396935750715,2
0.33198039444490446,6.450449559025393,3
-1.0009855307612372,-0.3477584585437443,0
1.8449708921579597,8.073878376015436,3
1.211973299551277,7.513726002664551,3
5.150017459676474,5.672663010260283,1
8.988405430682132,-0.450339884100748,2
2.102680622168492,0.48782226882442337,0
1.4573968388876914,-0.14021558756268915,0
0.6040610942874485,8.102422027235427,3
9.051284818020507,1.438716597937182,2
9.838373889833202,2.164345887621659,2
-1.3841262318603889,1.5384276823506278,0
4.549147805675943,5.701272826366831,1
2.5238505215085576,0.5602395415694319,0
3.810591748884883,0.7329793401179812,0
4.4008486064222065,4.140817932115678,1
4.626287923920196,3.8758491034434686,1
-0.2618603764751002,8.287616068762832,3
1.1495347024870421,6.372615436174947,3
0.32801342205362494,1.3311281389371004,0
8.939998737346434,0.31533423192941634,2
4.798201371049944,4.106704025345068,1
8.167161379313491,1.0797378755237401,2
4.019257053744663,4.454519798813198,1
5.308322242450725,4.725037638475126,1
1.7143549769205562,7.196334913165546,3
7.924799317689214,0.658746468237938,2
8.530313567940503,0.7713545949756789,2
1.7738954167243821,0.7507486244866428,0
2.7003486754584163,0.558732757505499,0
1.1552523584952799,1.009229263598528,0
4.842570705362342,5.830452892243842,1
3.949318105983562,4.752221235396198,1
5.578203087734455,3.6279352611581945,1
7.948348553816693,1.6150069722981857,2
8.0000535690718,1.8893438713425321,2
9.501096670010009,0.5062090287613363,2
4.48991965162385,6.836844111605188,1
3.5777542430437688,5.995272756039887,1
8.273081331664228,1.2697224781477772,2
4.395761589324811,3.703614523868562,1
1.172442920382693,4.496392893755406,3
0.907946449362807,0.5662040980703663,0
9.84605207015573,1.41660171658963,2
-1.0712005098668858,1.4640706915416855,0
0.7793718472106419,0.9210336249596678,0
1.3387817485921112,1.6890014082681857,0
4.375418139139122,5.854328434372053,1
10.624344485044492,2.1822057287645755,2
5.512472061381626,5.578880718783878,1
1.1415552291120092,6.900579874121389,3
10.564664094812631,1.4781825263308244,2
1.7976327829136176,7.410526248824878,3
9.195831063292864,0.8643940353709101,2
4.495910974900919,4.359639661109252,1
0.9793290151690828,0.9782190775046316,0
7.714589582310133,1.5768262755301756,2
0.47934423895657097,7.521404936600007,3
-0.8464832452090782,6.11854738231206,3
-0.712816047384697,0.6674760072251684,0
10.001481175586742,1.2618596781132383,2
0.23599914668592736,6.759082664777854,3
6.621376325686546,5.52750413041975,1
-0.7984901617922959,7.254207061594627,3
0.9056003065581665,7.962877969008052,3
0.4482458522386352,0.07756168849254941,0
2.334383703914706,5.768914826470539,3
8.858252736060932,1.113291240848266,2
1.1578103754121631,0.2187955908018393,0
4.977539973418692,4.244843976879374,1
10.459317475151607,1.5343674415151694,2
3.9056686202033166,3.701717038904702,1
0.8933453374326537,0.7854130454054853,0
0.8253182515555216,1.373836307115027,0
3.0042906329756383,2.25882568579033,0
7.513249535159729,1.283908534217748,2
5.501126171502601,4.568467610626269,1
-0.4233498487939664,8.638530119935814,3
8.870496313701661,2.3694823174397404,2
1.012379019930565,0.2527804644914362,0
9.485185356591774,0.6381634467915526,2
1.3448236404341718,7.030207644914356,3
8.131383177446242,0.9533381315055441,2
2.125816811028835,6.274591615583734,3
9.409435280875405,2.045640085410919,2
9.161729404977912,-0.0353003460013388,2
10.663701687649567,2.259477625432997,2
9.21090806691033,0.894409823510696,2
1.488671577793121,7.063726731214095,3
1.6075661155162542,2.3950027302549586,0
0.012781673182636344,8.221572208295344,3
-0.5965321317301824,7.864133741932715,3
9.215251163044226,2.4871974226566893,2
6.7000822171864,6.765682452959246,1
0.8153684620778172,1.4669840706637252,0
4.26544308720201,4.243209035985271,1
0.3803930000331929,5.806594760587387,3
5.037897011307274,6.2712767094497295,1
0.6089103882911004,0.2798306392780958,0
8.39046241177291,1.060275548261689,2
9.8002964132755,3.087688117124466,2
0.8690505052468372,0.07752969576214774,0
0.9813718146142577,8.8235595814946,3
1.3037712263764767,6.1329644746069665,3
2.176508188698334,0.9872322518328652,0
1.7175481681425944,6.810512411472306,3
4.318841852408948,5.280763354918166,1
-1.0340298089287532,5.8666548347577265,3
4.235175250869885,4.254271927236911,1
1.733287211397605,6.014010867615189,3
1.2849680797832053,1.9842180481058345,0
8.32040501507324,0.7351715038941993,2
2.39379627783174,6.9929178325037205,3
9.42604659709401,-0.8096851760718851,2
4.372062294031987,4.139044190976832,1
3.779599279814424,4.9842325549516975,1
1.357411370400182,5.078800400907766,3
1.1279694427852238,7.567142747598548,3
3.05130503092115,6.494093514844273,3
4.653005433414229,5.389789480596636,1
5.11113013428765,4.196870302377913,1
6.0546498700534785,5.489969841374273,1
0.29159785706065355,0.6321174854385747,0
1.4211737518362921,0.32266535425451526,0
-0.15929809405118012,6.832528994406339,3
4.860685274760842,6.112971308758932,1
4.537442196097775,3.2593237745664867,1
-1.0447201178351282,0.9526936696248879,0
6.161929583930935,4.018080387894747,1
1.900077530374725,2.0004713221409274,0
9.537067511839476,1.8937058719637945,2
9.315194401282444,0.5290677614712651,2
-0.3786717694911228,0.48504876871273284,0
10.03475940157676,-1.4502865269136236,2
2.4045029825941047,7.407885877637896,3
4.316440015140932,5.261018401191825,1
7.852787550888159,2.286357029919784,2
5.177492077138444,5.5100809126491574,1
1.2904717662935175,8.199937685170466,3
9.55575735703492,2.039728088005498,2
0.6433845869287049,0.009187136366746729,0
4.271069171649549,5.169078505026592,1
7.542972638776648,0.8297671519312609,2
1.6495489724237538,8.131153220432598,3
0.17005045710853361,2.3158361135736145,0
1.8376005007405891,0.6519711712750902,0
2.4824666241615487,8.423467290070988,3
4.2694869666379995,4.505003939435703,1
0.8462331062732908,7.1883157657237975,3
10.595380900238434,0.8665604774856853,2
4.7449238597987575,7.167454337452384,1
5.384023757385827,5.796198363537351,1
5.0785089362645195,5.010408924862243,1
0.7484855261020359,1.2889594728143883,0
0.8576119631198446,6.743828621606539,3
2.008255536785671,7.649771207300373,3
0.1890968235301026,-0.08489233599282464,0
2.0401548732748616,2.0513821040268425,0
8.73953822574361,2.578307263325242,2
1.2454135341569608,6.683200269825705,3
9.505544379459163,-0.6232874159603163,2
9.446594758241794,1.118734099863799,2
10.756174767091299,0.21658838949355408,2
0.5730979090690498,9.591286808793065,3
0.15545802805675124,7.336161089846956,3
5.205297804141896,4.400383274488779,1
1.9131592205399706,0.21406344044476722,0
1.9217215949011859,6.981983679675418,3
1.412564546246394,7.033598950850493,3
9.66991515588651,0.8758682555548223,2
2.4428007404163106,7.816501328912214,3
3.481320119047319,4.73526674366756,1
-0.2457576671642958,0.9241588680095693,0
1.637849581857125,7.8146355126292555,3
9.39190723643825,0.6275750689766112,2
0.3363406660374578,8.349222984807863,3
9.216235382628957,1.2400240800122186,2
1.956759592844359,3.5127852194953904,0
0.7400735098844113,8.016145028702562,3
1.542873844868251,7.4228003384905,3
4.855114338225961,5.26748997383146,1
0.9930673888032463,5.8067893783694355,3
8.235826853830146,0.6037141299765754,2
-0.2865268729121144,0.03940158171967156,0
0.9143253498955204,6.271003018727031,3
5.740923635752115,6.065180768438527,1
2.1396351586145688,4.510438218067138,1
5.572421136441375,5.679834062178363,1
9.13098888837131,1.9422496798462237,2
8.8741137809561,2.216192756638603,2
1.695872348062641,7.777001982728732,3
10.396835266604544,0.9234038662147321,2
5.629036247748111,4.40491222403343,1
8.441998656149714,1.4121591605163413,2
1.5597516362591948,7.226123221688189,3
0.7284855114204281,1.9455542500316585,0
1.4359227415246651,-0.3984510247480699,0
2.031317124209664,5.8808677972629395,1
8.683797507284252,0.5924126106959412,2
0.14353012996942505,0.5905688033604974,0
7.8082509116766055,0.5413783319456449,2
4.780409870725074,4.017620407136861,1
0.9895848644187258,6.233060035549459,3
8.820645392490588,1.194909253622558,2
7.1486280034395,5.169775123181864,1
1.5647885638995658,1.9545110635810994,0
3.9300821630472975,5.3974388107459825,1
3.702712505968621,1.5836505807634702,0
1.4995874364425854,-0.5128092657217496,0
2.967343318074842,7.0184327421875405,3
0.5650587724228177,2.1101230491231346,0
7.548576933465089,1.0813098137845127,2
9.312566936118493,1.1450215006454714,2
4.447181025148302,4.624134615879376,1
0.08233687820671909,2.0211795117317193,0
8.934656946133462,1.8369586811464207,2
9.539341935305881,0.9124904753560925,2
6.530925337524041,3.5258033088459566,1
5.71989289650248,5.086394134771405,1
3.7093773882640604,4.944736626983931,1
9.508968673565608,3.154592599468322,2
4.5172244343081065,4.681487005970547,1
3.765175384398619,5.109314018008061,1
2.4183947308909812,2.155799197821783,0
0.05568108980796216,5.734670862364635,3
8.512072701416269,0.11284208912556182,2
7.670870747679821,-0.5403998803787495,2
0.7934294950544049,1.6280845941788962,0
7.360036409862606,0.7911164202004508,2
1.857256812862781,4.98696145131536,3
-0.7496635914884471,1.5458432990005178,0
-1.5714516081042995,0.2790956952642806,0
8.87629584983711,2.435247472352767,2
8.342728465774714,-0.861969474383842,2
2.852762498444304,7.560364914850268,3
1.9828025378614949,0.6303013148277963,0
10.09844234683151,1.7412937270360995,2
9.34769024745697,-0.310546632815651,2
9.491077469630126,-0.1002664694055162,2
0.13539877471001127,7.167037385378138,3
4.912826442555344,6.688331431896401,1
-0.9327197866613464,7.185748795201379,3
1.3479467872632518,7.212055904797297,3
1.6394120129222873,2.217040385050823,0
5.259362001718593,3.2830226171584678,1
10.602447057826662,2.3539577437176407,2
1.726381544480068,6.015111879527099,3
9.831384756031996,2.5173803858865567,2
8.571079080642443,0.09815132876498733,2
0.39171330807850757,-0.048347972827218255,0
0.9268513330401669,7.387340436876462,3
0.482585947972622,6.934406303874647,3
1.115766954170989,-0.161520327610424,0
7.014341704888034,4.798890590053209,1
5.855750993281037,5.324685434018655,1
2.8650255879783937,5.474716718367373,1
0.5259227677419165,1.8561779322858234,0
10.307643752092941,-0.40256643701076866,2
0.7073177636638882,1.9637531479028425,0
-1.0861839019335444,5.619434155152516,3
5.552227806297649,4.6455504679629716,1
1.2247399515888773,5.516055937770893,3
2.0386639651348935,6.339152583077227,3
0.8990313713043723,2.790470863219565,0
3.470433149642348,4.240991517982701,1
1.9468661699663292,6.352957753370675,3
2.00812262256532,0.8434910184261251,0
-1.2908204331754698,7.262962551077202,3
1.5135194092098936,5.751922885772542,3
0.5376415148550555,1.630484117754139,0
8.434211288564777,0.6107976616549659,2
8.662932344578596,3.004707836052064,2
7.486513860507933,0.24766425282332316,2
3.765015147344995,3.7645159115711473,1
7.289627504101199,0.6582502257374614,2
0.9937764304452332,6.954632385659112,3
-1.1872576113553057,1.1347437754973786,0
5.389855155413332,3.6411237276459536,1
8.82191727827817,0.13726966404512486,2
0.2402130782942361,7.497277271150116,3
1.0948027820196051,6.107331413833017,3
8.899281425911235,-0.407131307542588,2
2.318751454849276,1.6479515571245154,0
2.3221467573526153,2.1082787395000464,0
5.14894916913541,5.3315642240567245,1
8.15689886388982,0.9305968663631534,2
0.1894980144545969,0.40253574172998563,0
2.3370082327471478,6.719436932646951,3
5.7380209999026865,3.5046709592312526,1
0.7757051863318555,7.180643108201062,3
8.863791452325453,1.0023837986984692,2
9.090227143866752,-0.44238711421446175,2
10.890344733545977,2.568355075979192,2
1.8954558016075695,0.47154806397232263,0
0.09280669117524587,7.76820580662677,3
0.18105032403865784,8.301872322576585,3
5.388037609934066,5.224030106329246,1
4.186352961058055,5.403658094189472,1
2.377014478789654,5.7899321713263,3
1.0951792468704906,0.3393910081388902,0
1.2276878210185114,-1.5126167336695708,0
8.34218909072825,0.8059197962746013,2
9.804131164206872,2.5638170284661204,2
1.4864837284443666,6.716430911743821,3
5.055803989499367,5.790251314980179,1
2.02646495429914,6.982071900431929,3
7.071297382274256,5.128199548319258,1
6.496637020796854,5.322055414401743,1
8.730834186667176,1.5029098539319476,2
0.39215278183302926,-0.24573387776860223,0
1.4354151452273944,7.832430543379795,3
4.689452119404219,6.028286950245408,1
2.629794317758779,1.1775285671166258,0
2.0960960614516058,7.600980136568148,3
1.5534631599642008,6.345467283998649,3
4.185243726764257,5.219888321937408,1
8.788018023052773,0.700544779660506,2
4.508252651415905,3.0604311379711215,1
9.005339264466958,2.5738926420621855,2
-0.01147917490954975,2.697052037245004,0
8.670984951738143,3.403009573643675,2
11.576050389593386,0.443579741365287,2
9.226849824494638,0.7985489368679868,2
8.076912510083918,2.7544157883646427,2
6.807236224696571,0.9400152767148432,2
4.518175908249835,3.3375284636961755,1
9.684312301363498,0.3131897891261294,2
3.7342294902326865,5.1425059230989225,1
8.203464212007361,0.9711310936156237,2
8.68444402976988,0.9503268925878691,2
1.6872935751891518,3.0484569086378546,0
5.799686935625472,6.6973995353940445,1
8.295167231421667,-0.34486404994281084,2
5.810771052513522,5.467958762164277,1
5.221691809240236,3.703173758440867,1
-0.2758734345643228,1.906755961687117,0
1.664348769795319,1.2760598274175212,0
-0.38083254414014034,0.2968633883196563,0
0.9837466404462205,7.168181406307925,3
5.765168996402974,4.090309502062609,1
8.968178028031021,0.5264476247964611,2
2.9345114955262,1.4921509275150686,0
4.26110941292938,4.0210886153409895,1
-1.0493082271395635,8.103328236859957,3
5.233103148065442,4.1005450206280445,1
8.436962831835194,0.3711290271632117,2
5.25551594736114,4.796000424114605,1
2.8144718063327137,7.439052524032644,3
6.056937872649286,4.658087857277419,1
4.9010835795371,4.779980428955459,1
0.6643301985357454,1.4840618676543813,0
1.4051932366006556,-0.41032584839946673,0
4.7960062639729735,4.521317603045502,1
11.456863283392645,0.8343974899993065,2
3.662519907555731,4.883130019733213,1
4.842169886772148,4.645308879753653,1
0.27400378548151827,-0.4209914293731336,0
9.482222432302404,1.6117408460706601,2
2.4040199131719864,7.009784594025328,3
9.934762451369856,3.667164728897595,2
2.3708542499329575,9.29823080058263,3
8.66502233110201,1.6454871596369844,2
5.569459731118047,3.946689707494636,1
4.8670978750059755,4.701117062375422,1
1.466797386163776,2.0010687414023582,0
0.3984450399064283,6.089598441972007,3
0.9371008395085464,8.11022537977867,3
8.875533367461554,1.5143480657054056,2
4.472418559316836,3.5901065673960657,1
0.6382126660498579,5.92971736193603,3
9.39339138474432,1.1861336891362968,2
1.5400603942381594,7.2563169922648045,3
5.398551241296946,4.712629099588625,1
1.498317905234616,0.3639979907500218,0
5.6917696564167946,4.6507541295721495,1
5.330011260457591,5.797228104942242,1
1.25020817489149,7.555682357400563,3
1.971570159583026,-0.5863911407309772,0
5.040664506505989,4.0087846163042595,1
9.060698050852798,1.743885198874952,2
11.391699094121865,1.0574010937875573,2
2.495863859304719,6.684215479653655,3
1.3512915229166533,6.809275997165726,3
9.59644173482181,1.5718278924245277,2
